0,0,373.0
0,1,353.0
0,2,1317.0
0,3,189.0
0,4,185.0
0,5,183.0
0,6,180.0
0,7,179.0
0,8,177.0
0,9,1181.0
0,10,432.0
0,11,295.0
0,12,595.0
0,13,519.0
0,14,493.0
0,15,501.0
0,16,839.0
0,17,191.0
0,18,514.0
0,19,778.0
0,20,389.0
0,21,1087.0
0,22,1299.0
0,23,234.0
1,0,373.0
1,1,353.0
1,2,1317.0
1,3,189.0
1,4,185.0
1,5,183.0
1,6,180.0
1,7,179.0
1,8,177.0
1,9,1181.0
1,10,432.0
1,11,295.0
1,12,595.0
1,13,519.0
1,14,493.0
1,15,501.0
1,16,839.0
1,17,191.0
1,18,514.0
1,19,778.0
1,20,389.0
1,21,1087.0
1,22,1299.0
1,23,234.0
2,0,373.0
2,1,353.0
2,2,1317.0
2,3,189.0
2,4,185.0
2,5,183.0
2,6,180.0
2,7,179.0
2,8,177.0
2,9,1181.0
2,10,432.0
2,11,295.0
2,12,595.0
2,13,519.0
2,14,493.0
2,15,501.0
2,16,839.0
2,17,191.0
2,18,514.0
2,19,778.0
2,20,389.0
2,21,1087.0
2,22,1299.0
2,23,234.0
3,0,373.0
3,1,353.0
3,2,1317.0
3,3,189.0
3,4,185.0
3,5,183.0
3,6,180.0
3,7,179.0
3,8,177.0
3,9,1181.0
3,10,432.0
3,11,295.0
3,12,595.0
3,13,519.0
3,14,493.0
3,15,501.0
3,16,839.0
3,17,191.0
3,18,514.0
3,19,778.0
3,20,389.0
3,21,1087.0
3,22,1299.0
3,23,234.0
4,0,373.0
4,1,353.0
4,2,1317.0
4,3,189.0
4,4,185.0
4,5,183.0
4,6,180.0
4,7,179.0
4,8,177.0
4,9,1181.0
4,10,432.0
4,11,295.0
4,12,595.0
4,13,519.0
4,14,493.0
4,15,501.0
4,16,839.0
4,17,191.0
4,18,514.0
4,19,778.0
4,20,389.0
4,21,1087.0
4,22,1299.0
4,23,234.0
5,0,373.0
5,1,353.0
5,2,1317.0
5,3,189.0
5,4,185.0
5,5,183.0
5,6,180.0
5,7,179.0
5,8,177.0
5,9,1181.0
5,10,432.0
5,11,295.0
5,12,595.0
5,13,519.0
5,14,493.0
5,15,501.0
5,16,839.0
5,17,191.0
5,18,514.0
5,19,778.0
5,20,389.0
5,21,1087.0
5,22,1299.0
5,23,234.0
6,0,373.0
6,1,353.0
6,2,1317.0
6,3,189.0
6,4,185.0
6,5,183.0
6,6,180.0
6,7,179.0
6,8,177.0
6,9,1181.0
6,10,432.0
6,11,295.0
6,12,595.0
6,13,519.0
6,14,493.0
6,15,501.0
6,16,839.0
6,17,191.0
6,18,514.0
6,19,778.0
6,20,389.0
6,21,1087.0
