0,0,951.0
0,1,690.0
0,2,363.0
0,3,349.0
0,4,185.0
0,5,253.0
0,6,334.0
0,7,198.0
0,8,259.0
0,9,525.0
0,10,514.0
0,11,169.0
0,12,354.0
0,13,378.0
0,14,355.0
0,15,339.0
0,16,475.0
0,17,476.0
0,18,350.0
0,19,687.0
0,20,453.0
0,21,517.0
0,22,598.0
0,23,338.0
1,0,951.0
1,1,690.0
1,2,363.0
1,3,349.0
1,4,185.0
1,5,253.0
1,6,334.0
1,7,198.0
1,8,259.0
1,9,525.0
1,10,514.0
1,11,169.0
1,12,354.0
1,13,378.0
1,14,355.0
1,15,339.0
1,16,475.0
1,17,476.0
1,18,350.0
1,19,687.0
1,20,453.0
1,21,517.0
1,22,598.0
1,23,338.0
2,0,951.0
2,1,690.0
2,2,363.0
2,3,349.0
2,4,185.0
2,5,253.0
2,6,334.0
2,7,198.0
2,8,259.0
2,9,525.0
2,10,514.0
2,11,169.0
2,12,354.0
2,13,378.0
2,14,355.0
2,15,339.0
2,16,475.0
2,17,476.0
2,18,350.0
2,19,687.0
2,20,453.0
2,21,517.0
2,22,598.0
2,23,338.0
3,0,951.0
3,1,690.0
3,2,363.0
3,3,349.0
3,4,185.0
3,5,253.0
3,6,334.0
3,7,198.0
3,8,259.0
3,9,525.0
3,10,514.0
3,11,169.0
3,12,354.0
3,13,378.0
3,14,355.0
3,15,339.0
3,16,475.0
3,17,476.0
3,18,350.0
3,19,687.0
3,20,453.0
3,21,517.0
3,22,598.0
3,23,338.0
4,0,951.0
4,1,690.0
4,2,363.0
4,3,349.0
4,4,185.0
4,5,253.0
4,6,334.0
4,7,198.0
4,8,259.0
4,9,525.0
4,10,514.0
4,11,169.0
4,12,354.0
4,13,378.0
4,14,355.0
4,15,339.0
4,16,475.0
4,17,476.0
4,18,350.0
4,19,687.0
4,20,453.0
4,21,517.0
4,22,598.0
4,23,338.0
5,0,951.0
5,1,690.0
5,2,363.0
5,3,349.0
5,4,185.0
5,5,253.0
5,6,334.0
5,7,198.0
5,8,259.0
5,9,525.0
5,10,514.0
5,11,169.0
5,12,354.0
5,13,378.0
5,14,355.0
5,15,339.0
5,16,475.0
5,17,476.0
5,18,350.0
5,19,687.0
5,20,453.0
5,21,517.0
5,22,598.0
5,23,338.0
6,0,951.0
6,1,690.0
6,2,363.0
6,3,349.0
6,4,185.0
6,5,253.0
6,6,334.0
6,7,198.0
6,8,259.0
6,9,525.0
6,10,514.0
6,11,169.0
6,12,354.0
6,13,378.0
6,14,355.0
6,15,339.0
6,16,475.0
6,17,476.0
6,18,350.0
6,19,687.0
6,20,453.0
6,21,517.0
6,22,598.0
6,23,338.0
7,0,951.0
7,1,690.0
7,2,363.0
7,3,349.0
7,4,185.0
7,5,253.0
7,6,334.0
7,7,198.0
7,8,259.0
7,9,525.0
7,10,514.0
7,11,169.0
7,12,354.0
7,13,378.0
7,14,355.0
7,15,339.0
7,16,475.0
7,17,476.0
7,18,350.0
7,19,687.0
7,20,453.0
7,21,517.0
7,22,598.0
7,23,338.0
8,0,951.0
8,1,690.0
8,2,363.0
8,3,349.0
8,4,185.0
8,5,253.0
8,6,334.0
8,7,198.0
8,8,259.0
8,9,525.0
8,10,514.0
8,11,169.0
8,12,354.0
8,13,378.0
8,14,355.0
8,15,339.0
8,16,475.0
8,17,476.0
8,18,350.0
8,19,687.0
8,20,453.0
8,21,517.0
8,22,598.0
8,23,338.0
9,0,951.0
9,1,690.0
9,2,363.0
9,3,349.0
9,4,185.0
9,5,253.0
9,6,334.0
9,7,198.0
9,8,259.0
9,9,525.0
9,10,514.0
9,11,169.0
9,12,354.0
9,13,378.0
9,14,355.0
9,15,339.0
9,16,475.0
9,17,476.0
9,18,350.0
9,19,687.0
9,20,453.0
9,21,517.0
9,22,598.0
9,23,338.0
10,0,951.0
10,1,690.0
10,2,363.0
10,3,349.0
10,4,185.0
10,5,253.0
10,6,334.0
10,7,198.0
10,8,259.0
10,9,525.0
10,10,514.0
10,11,169.0
10,12,354.0
10,13,378.0
10,14,355.0
10,15,339.0
10,16,475.0
10,17,476.0
10,18,350.0
10,19,687.0
10,20,453.0
10,21,517.0
10,22,598.0
10,23,338.0
11,0,951.0
11,1,690.0
11,2,363.0
11,3,349.0
11,4,185.0
11,5,253.0
11,6,334.0
11,7,198.0
11,8,259.0
11,9,525.0
11,10,514.0
11,11,169.0
11,12,354.0
11,13,378.0
11,14,355.0
11,15,339.0
11,16,475.0
11,17,476.0
11,18,350.0
11,19,687.0
11,20,453.0
11,21,517.0
11,22,598.0
11,23,338.0
12,0,951.0
12,1,690.0
12,2,363.0
12,3,349.0
12,4,185.0
12,5,253.0
12,6,334.0
12,7,198.0
12,8,259.0
12,9,525.0
12,10,514.0
12,11,169.0
12,12,354.0
12,13,378.0
12,14,355.0
12,15,339.0
12,16,475.0
12,17,476.0
12,18,350.0
12,19,687.0
12,20,453.0
12,21,517.0
12,22,598.0
12,23,338.0
13,0,951.0
13,1,690.0
13,2,363.0
13,3,349.0
13,4,185.0
13,5,253.0
13,6,334.0
13,7,198.0
13,8,259.0
13,9,525.0
13,10,514.0
13,11,169.0
13,12,354.0
13,13,378.0
13,14,355.0
13,15,339.0
13,16,475.0
13,17,476.0
13,18,350.0
13,19,687.0
13,20,453.0
13,21,517.0
13,22,598.0
13,23,338.0
14,0,951.0
14,1,690.0
14,2,363.0
14,3,349.0
14,4,185.0
14,5,253.0
14,6,334.0
14,7,198.0
14,8,259.0
14,9,525.0
14,10,514.0
14,11,169.0
14,12,354.0
14,13,378.0
14,14,355.0
14,15,339.0
14,16,475.0
14,17,476.0
14,18,350.0
14,19,687.0
14,20,453.0
14,21,517.0
14,22,598.0
14,23,338.0
15,0,951.0
15,1,690.0
15,2,363.0
15,3,349.0
15,4,185.0
15,5,253.0
15,6,334.0
15,7,198.0
15,8,259.0
15,9,525.0
15,10,514.0
15,11,169.0
15,12,354.0
15,13,378.0
15,14,355.0
15,15,339.0
15,16,475.0
15,17,476.0
15,18,350.0
15,19,687.0
15,20,453.0
15,21,517.0
15,22,598.0
15,23,338.0
16,0,951.0
16,1,690.0
