0,0,577.0
0,1,579.0
0,2,515.0
0,3,311.0
0,4,574.0
0,5,310.0
0,6,261.0
0,7,685.0
0,8,1846.0
0,9,1410.0
0,10,1704.0
0,11,1976.0
0,12,1289.0
0,13,1791.0
0,14,1123.0
0,15,504.0
0,16,819.0
0,17,471.0
0,18,523.0
0,19,438.0
0,20,776.0
0,21,638.0
0,22,912.0
0,23,579.0
1,0,577.0
1,1,579.0
1,2,515.0
1,3,311.0
1,4,574.0
1,5,310.0
1,6,261.0
1,7,685.0
1,8,1846.0
1,9,1410.0
1,10,1704.0
1,11,1976.0
1,12,1289.0
1,13,1791.0
1,14,1123.0
1,15,504.0
1,16,819.0
1,17,471.0
1,18,523.0
1,19,438.0
1,20,776.0
1,21,638.0
1,22,912.0
1,23,579.0
2,0,577.0
2,1,579.0
2,2,515.0
2,3,311.0
2,4,574.0
2,5,310.0
2,6,261.0
2,7,685.0
2,8,1846.0
2,9,1410.0
2,10,1704.0
2,11,1976.0
2,12,1289.0
2,13,1791.0
2,14,1123.0
2,15,504.0
2,16,819.0
2,17,471.0
2,18,523.0
2,19,438.0
2,20,776.0
2,21,638.0
2,22,912.0
2,23,579.0
3,0,577.0
3,1,579.0
3,2,515.0
3,3,311.0
3,4,574.0
3,5,310.0
3,6,261.0
3,7,685.0
3,8,1846.0
3,9,1410.0
3,10,1704.0
3,11,1976.0
3,12,1289.0
3,13,1791.0
3,14,1123.0
3,15,504.0
3,16,819.0
3,17,471.0
3,18,523.0
3,19,438.0
3,20,776.0
3,21,638.0
3,22,912.0
3,23,579.0
4,0,577.0
4,1,579.0
4,2,515.0
4,3,311.0
4,4,574.0
4,5,310.0
4,6,261.0
4,7,685.0
4,8,1846.0
4,9,1410.0
4,10,1704.0
4,11,1976.0
4,12,1289.0
4,13,1791.0
4,14,1123.0
4,15,504.0
4,16,819.0
4,17,471.0
4,18,523.0
4,19,438.0
4,20,776.0
4,21,638.0
4,22,912.0
4,23,579.0
5,0,577.0
5,1,579.0
5,2,515.0
5,3,311.0
5,4,574.0
5,5,310.0
5,6,261.0
5,7,685.0
5,8,1846.0
5,9,1410.0
5,10,1704.0
5,11,1976.0
5,12,1289.0
5,13,1791.0
5,14,1123.0
5,15,504.0
5,16,819.0
5,17,471.0
5,18,523.0
5,19,438.0
5,20,776.0
5,21,638.0
5,22,912.0
5,23,579.0
6,0,577.0
6,1,579.0
6,2,515.0
6,3,311.0
6,4,574.0
6,5,310.0
6,6,261.0
6,7,685.0
6,8,1846.0
6,9,1410.0
