0,0,518.0
0,1,425.99998
0,2,403.0
0,3,328.0
0,4,322.0
0,5,314.0
0,6,346.0
0,7,588.0
0,8,2599.0
0,9,2051.0
0,10,1504.0
0,11,1487.0
0,12,1467.0
0,13,672.0
0,14,880.0
0,15,2048.0
0,16,2203.0
0,17,2320.0
0,18,2475.0
0,19,2527.0
0,20,1846.0000599999998
0,21,974.0
0,22,544.0
0,23,381.0
1,0,518.0
1,1,425.99998
1,2,403.0
1,3,328.0
1,4,322.0
1,5,314.0
1,6,346.0
1,7,588.0
1,8,2599.0
1,9,2051.0
1,10,1504.0
1,11,1487.0
1,12,1467.0
1,13,672.0
1,14,880.0
1,15,2048.0
1,16,2203.0
1,17,2320.0
1,18,2475.0
1,19,2527.0
1,20,1846.0000599999998
1,21,974.0
1,22,544.0
1,23,381.0
2,0,518.0
2,1,425.99998
2,2,403.0
2,3,328.0
2,4,322.0
2,5,314.0
2,6,346.0
2,7,588.0
2,8,2599.0
2,9,2051.0
2,10,1504.0
2,11,1487.0
2,12,1467.0
2,13,672.0
2,14,880.0
2,15,2048.0
2,16,2203.0
2,17,2320.0
2,18,2475.0
2,19,2527.0
2,20,1846.0000599999998
2,21,974.0
2,22,544.0
2,23,381.0
3,0,518.0
3,1,425.99998
3,2,403.0
3,3,328.0
3,4,322.0
3,5,314.0
3,6,346.0
3,7,588.0
3,8,2599.0
3,9,2051.0
3,10,1504.0
3,11,1487.0
3,12,1467.0
3,13,672.0
3,14,880.0
3,15,2048.0
3,16,2203.0
3,17,2320.0
3,18,2475.0
3,19,2527.0
3,20,1846.0000599999998
3,21,974.0
3,22,544.0
3,23,381.0
4,0,518.0
4,1,425.99998
4,2,403.0
4,3,328.0
4,4,322.0
4,5,314.0
4,6,346.0
4,7,588.0
4,8,2599.0
4,9,2051.0
4,10,1504.0
4,11,1487.0
4,12,1467.0
4,13,672.0
4,14,880.0
4,15,2048.0
4,16,2203.0
4,17,2320.0
4,18,2475.0
4,19,2527.0
4,20,1846.0000599999998
4,21,974.0
4,22,544.0
4,23,381.0
5,0,518.0
5,1,425.99998
5,2,403.0
5,3,328.0
5,4,322.0
5,5,314.0
5,6,346.0
5,7,588.0
5,8,2599.0
5,9,2051.0
5,10,1504.0
5,11,1487.0
5,12,1467.0
5,13,672.0
5,14,880.0
5,15,2048.0
5,16,2203.0
5,17,2320.0
5,18,2475.0
5,19,2527.0
5,20,1846.0000599999998
5,21,974.0
5,22,544.0
5,23,381.0
6,0,518.0
6,1,425.99998
6,2,403.0
6,3,328.0
6,4,322.0
6,5,314.0
6,6,346.0
6,7,588.0
6,8,2599.0
6,9,2051.0
6,10,1504.0
6,11,1487.0
6,12,1467.0
6,13,672.0
6,14,880.0
6,15,2048.0
6,16,2203.0
6,17,2320.0
6,18,2475.0
6,19,2527.0
6,20,1846.0000599999998
6,21,974.0
6,22,544.0
6,23,381.0
7,0,518.0
7,1,425.99998
7,2,403.0
7,3,328.0
7,4,322.0
7,5,314.0
7,6,346.0
7,7,588.0
