0,0,853.0
0,1,1073.0
0,2,744.0
0,3,708.0
0,4,572.0
0,5,642.0
0,6,905.0
0,7,544.0
0,8,535.0
0,9,358.0
0,10,2827.0
0,11,2118.0
0,12,3815.0
0,13,2619.0
0,14,1306.0
0,15,1073.0
0,16,758.0
0,17,1338.0
0,18,2461.0
0,19,1567.0
0,20,1183.0
0,21,573.0
0,22,601.0
0,23,1739.0
1,0,853.0
1,1,1073.0
1,2,744.0
1,3,708.0
1,4,572.0
1,5,642.0
1,6,905.0
1,7,544.0
1,8,535.0
1,9,358.0
1,10,2827.0
1,11,2118.0
1,12,3815.0
1,13,2619.0
1,14,1306.0
1,15,1073.0
1,16,758.0
1,17,1338.0
1,18,2461.0
1,19,1567.0
1,20,1183.0
1,21,573.0
1,22,601.0
1,23,1739.0
2,0,853.0
2,1,1073.0
2,2,744.0
2,3,708.0
2,4,572.0
2,5,642.0
2,6,905.0
2,7,544.0
2,8,535.0
2,9,358.0
2,10,2827.0
2,11,2118.0
2,12,3815.0
2,13,2619.0
2,14,1306.0
2,15,1073.0
2,16,758.0
2,17,1338.0
2,18,2461.0
2,19,1567.0
2,20,1183.0
2,21,573.0
2,22,601.0
2,23,1739.0
3,0,853.0
3,1,1073.0
3,2,744.0
3,3,708.0
3,4,572.0
3,5,642.0
3,6,905.0
3,7,544.0
3,8,535.0
3,9,358.0
3,10,2827.0
3,11,2118.0
3,12,3815.0
3,13,2619.0
3,14,1306.0
3,15,1073.0
3,16,758.0
3,17,1338.0
3,18,2461.0
3,19,1567.0
3,20,1183.0
3,21,573.0
3,22,601.0
3,23,1739.0
4,0,853.0
4,1,1073.0
4,2,744.0
4,3,708.0
4,4,572.0
4,5,642.0
4,6,905.0
4,7,544.0
4,8,535.0
4,9,358.0
4,10,2827.0
4,11,2118.0
4,12,3815.0
4,13,2619.0
4,14,1306.0
4,15,1073.0
4,16,758.0
4,17,1338.0
4,18,2461.0
4,19,1567.0
4,20,1183.0
4,21,573.0
4,22,601.0
4,23,1739.0
5,0,853.0
5,1,1073.0
5,2,744.0
5,3,708.0
5,4,572.0
5,5,642.0
5,6,905.0
5,7,544.0
5,8,535.0
5,9,358.0
5,10,2827.0
5,11,2118.0
5,12,3815.0
5,13,2619.0
5,14,1306.0
5,15,1073.0
5,16,758.0
5,17,1338.0
5,18,2461.0
5,19,1567.0
5,20,1183.0
5,21,573.0
5,22,601.0
5,23,1739.0
6,0,853.0
6,1,1073.0
6,2,744.0
6,3,708.0
6,4,572.0
6,5,642.0
6,6,905.0
6,7,544.0
6,8,535.0
6,9,358.0
6,10,2827.0
6,11,2118.0
6,12,3815.0
6,13,2619.0
6,14,1306.0
6,15,1073.0
6,16,758.0
6,17,1338.0
6,18,2461.0
6,19,1567.0
6,20,1183.0
6,21,573.0
6,22,601.0
6,23,1739.0
7,0,853.0
7,1,1073.0
7,2,744.0
7,3,708.0
7,4,572.0
7,5,642.0
7,6,905.0
7,7,544.0
7,8,535.0
7,9,358.0
7,10,2827.0
7,11,2118.0
7,12,3815.0
7,13,2619.0
7,14,1306.0
7,15,1073.0
7,16,758.0
7,17,1338.0
7,18,2461.0
7,19,1567.0
7,20,1183.0
7,21,573.0
7,22,601.0
7,23,1739.0
8,0,853.0
8,1,1073.0
8,2,744.0
8,3,708.0
8,4,572.0
8,5,642.0
8,6,905.0
8,7,544.0
8,8,535.0
8,9,358.0
8,10,2827.0
8,11,2118.0
8,12,3815.0
8,13,2619.0
8,14,1306.0
8,15,1073.0
8,16,758.0
8,17,1338.0
8,18,2461.0
8,19,1567.0
8,20,1183.0
8,21,573.0
8,22,601.0
8,23,1739.0
9,0,853.0
9,1,1073.0
9,2,744.0
9,3,708.0
9,4,572.0
9,5,642.0
9,6,905.0
9,7,544.0
9,8,535.0
9,9,358.0
9,10,2827.0
9,11,2118.0
9,12,3815.0
9,13,2619.0
9,14,1306.0
9,15,1073.0
9,16,758.0
9,17,1338.0
9,18,2461.0
9,19,1567.0
9,20,1183.0
9,21,573.0
9,22,601.0
9,23,1739.0
10,0,853.0
10,1,1073.0
10,2,744.0
10,3,708.0
10,4,572.0
10,5,642.0
10,6,905.0
10,7,544.0
10,8,535.0
10,9,358.0
10,10,2827.0
10,11,2118.0
10,12,3815.0
10,13,2619.0
10,14,1306.0
10,15,1073.0
10,16,758.0
10,17,1338.0
10,18,2461.0
10,19,1567.0
10,20,1183.0
10,21,573.0
10,22,601.0
10,23,1739.0
11,0,853.0
11,1,1073.0
11,2,744.0
11,3,708.0
11,4,572.0
11,5,642.0
11,6,905.0
11,7,544.0
11,8,535.0
11,9,358.0
11,10,2827.0
11,11,2118.0
11,12,3815.0
11,13,2619.0
11,14,1306.0
11,15,1073.0
11,16,758.0
11,17,1338.0
11,18,2461.0
11,19,1567.0
11,20,1183.0
11,21,573.0
11,22,601.0
11,23,1739.0
12,0,853.0
12,1,1073.0
12,2,744.0
12,3,708.0
12,4,572.0
12,5,642.0
12,6,905.0
12,7,544.0
12,8,535.0
12,9,358.0
12,10,2827.0
12,11,2118.0
12,12,3815.0
12,13,2619.0
12,14,1306.0
12,15,1073.0
12,16,758.0
12,17,1338.0
12,18,2461.0
12,19,1567.0
12,20,1183.0
12,21,573.0
12,22,601.0
12,23,1739.0
13,0,853.0
13,1,1073.0
13,2,744.0
13,3,708.0
13,4,572.0
13,5,642.0
13,6,905.0
13,7,544.0
13,8,535.0
13,9,358.0
13,10,2827.0
13,11,2118.0
13,12,3815.0
13,13,2619.0
13,14,1306.0
13,15,1073.0
13,16,758.0
13,17,1338.0
13,18,2461.0
13,19,1567.0
13,20,1183.0
13,21,573.0
13,22,601.0
13,23,1739.0
14,0,853.0
14,1,1073.0
14,2,744.0
14,3,708.0
14,4,572.0
14,5,642.0
14,6,905.0
14,7,544.0
14,8,535.0
14,9,358.0
14,10,2827.0
14,11,2118.0
14,12,3815.0
14,13,2619.0
14,14,1306.0
14,15,1073.0
14,16,758.0
14,17,1338.0
14,18,2461.0
14,19,1567.0
14,20,1183.0
14,21,573.0
14,22,601.0
14,23,1739.0
15,0,853.0
15,1,1073.0
15,2,744.0
15,3,708.0
15,4,572.0
15,5,642.0
15,6,905.0
15,7,544.0
15,8,535.0
15,9,358.0
15,10,2827.0
15,11,2118.0
15,12,3815.0
15,13,2619.0
15,14,1306.0
15,15,1073.0
15,16,758.0
15,17,1338.0
15,18,2461.0
15,19,1567.0
15,20,1183.0
15,21,573.0
15,22,601.0
15,23,1739.0
16,0,853.0
16,1,1073.0
16,2,744.0
16,3,708.0
16,4,572.0
16,5,642.0
16,6,905.0
16,7,544.0
16,8,535.0
16,9,358.0
16,10,2827.0
16,11,2118.0
16,12,3815.0
16,13,2619.0
16,14,1306.0
16,15,1073.0
16,16,758.0
16,17,1338.0
16,18,2461.0
16,19,1567.0
16,20,1183.0
16,21,573.0
16,22,601.0
16,23,1739.0
17,0,853.0
17,1,1073.0
17,2,744.0
17,3,708.0
17,4,572.0
17,5,642.0
17,6,905.0
17,7,544.0
17,8,535.0
17,9,358.0
17,10,2827.0
17,11,2118.0
17,12,3815.0
17,13,2619.0
17,14,1306.0
17,15,1073.0
17,16,758.0
17,17,1338.0
17,18,2461.0
17,19,1567.0
17,20,1183.0
17,21,573.0
17,22,601.0
17,23,1739.0
18,0,853.0
18,1,1073.0
18,2,744.0
18,3,708.0
18,4,572.0
18,5,642.0
18,6,905.0
18,7,544.0
18,8,535.0
18,9,358.0
18,10,2827.0
18,11,2118.0
18,12,3815.0
18,13,2619.0
18,14,1306.0
18,15,1073.0
18,16,758.0
18,17,1338.0
18,18,2461.0
18,19,1567.0
18,20,1183.0
18,21,573.0
18,22,601.0
18,23,1739.0
19,0,853.0
19,1,1073.0
19,2,744.0
19,3,708.0
19,4,572.0
19,5,642.0
19,6,905.0
19,7,544.0
19,8,535.0
19,9,358.0
19,10,2827.0
19,11,2118.0
19,12,3815.0
19,13,2619.0
19,14,1306.0
19,15,1073.0
19,16,758.0
19,17,1338.0
19,18,2461.0
19,19,1567.0
19,20,1183.0
19,21,573.0
19,22,601.0
19,23,1739.0
20,0,853.0
20,1,1073.0
20,2,744.0
20,3,708.0
20,4,572.0
20,5,642.0
20,6,905.0
20,7,544.0
20,8,535.0
20,9,358.0
20,10,2827.0
20,11,2118.0
20,12,3815.0
20,13,2619.0
20,14,1306.0
20,15,1073.0
20,16,758.0
20,17,1338.0
20,18,2461.0
20,19,1567.0
20,20,1183.0
20,21,573.0
20,22,601.0
20,23,1739.0
21,0,853.0
21,1,1073.0
21,2,744.0
21,3,708.0
21,4,572.0
21,5,642.0
21,6,905.0
21,7,544.0
21,8,535.0
21,9,358.0
21,10,2827.0
21,11,2118.0
21,12,3815.0
21,13,2619.0
21,14,1306.0
21,15,1073.0
21,16,758.0
21,17,1338.0
21,18,2461.0
21,19,1567.0
21,20,1183.0
21,21,573.0
21,22,601.0
21,23,1739.0
22,0,853.0
22,1,1073.0
22,2,744.0
22,3,708.0
22,4,572.0
22,5,642.0
22,6,905.0
22,7,544.0
22,8,535.0
22,9,358.0
22,10,2827.0
22,11,2118.0
22,12,3815.0
22,13,2619.0
22,14,1306.0
22,15,1073.0
22,16,758.0
22,17,1338.0
22,18,2461.0
22,19,1567.0
22,20,1183.0
22,21,573.0
22,22,601.0
22,23,1739.0
23,0,853.0
23,1,1073.0
23,2,744.0
23,3,708.0
23,4,572.0
23,5,642.0
23,6,905.0
23,7,544.0
23,8,535.0
23,9,358.0
23,10,2827.0
23,11,2118.0
23,12,3815.0
23,13,2619.0
23,14,1306.0
23,15,1073.0
23,16,758.0
23,17,1338.0
23,18,2461.0
23,19,1567.0
23,20,1183.0
23,21,573.0
23,22,601.0
23,23,1739.0
24,0,853.0
24,1,1073.0
24,2,744.0
24,3,708.0
24,4,572.0
24,5,642.0
24,6,905.0
24,7,544.0
24,8,535.0
24,9,358.0
24,10,2827.0
24,11,2118.0
24,12,3815.0
24,13,2619.0
24,14,1306.0
24,15,1073.0
24,16,758.0
24,17,1338.0
24,18,2461.0
24,19,1567.0
24,20,1183.0
24,21,573.0
24,22,601.0
24,23,1739.0
25,0,853.0
25,1,1073.0
25,2,744.0
25,3,708.0
25,4,572.0
25,5,642.0
25,6,905.0
25,7,544.0
25,8,535.0
25,9,358.0
25,10,2827.0
25,11,2118.0
25,12,3815.0
25,13,2619.0
25,14,1306.0
25,15,1073.0
25,16,758.0
25,17,1338.0
25,18,2461.0
25,19,1567.0
25,20,1183.0
25,21,573.0
25,22,601.0
25,23,1739.0
26,0,853.0
26,1,1073.0
26,2,744.0
26,3,708.0
26,4,572.0
26,5,642.0
26,6,905.0
26,7,544.0
26,8,535.0
26,9,358.0
26,10,2827.0
26,11,2118.0
26,12,3815.0
26,13,2619.0
26,14,1306.0
26,15,1073.0
26,16,758.0
26,17,1338.0
26,18,2461.0
26,19,1567.0
26,20,1183.0
26,21,573.0
26,22,601.0
26,23,1739.0
27,0,853.0
27,1,1073.0
27,2,744.0
27,3,708.0
27,4,572.0
27,5,642.0
27,6,905.0
27,7,544.0
27,8,535.0
27,9,358.0
27,10,2827.0
27,11,2118.0
27,12,3815.0
27,13,2619.0
27,14,1306.0
27,15,1073.0
27,16,758.0
27,17,1338.0
27,18,2461.0
27,19,1567.0
27,20,1183.0
27,21,573.0
27,22,601.0
27,23,1739.0
28,0,853.0
28,1,1073.0
28,2,744.0
28,3,708.0
28,4,572.0
28,5,642.0
28,6,905.0
28,7,544.0
28,8,535.0
28,9,358.0
28,10,2827.0
28,11,2118.0
28,12,3815.0
28,13,2619.0
28,14,1306.0
28,15,1073.0
28,16,758.0
28,17,1338.0
28,18,2461.0
28,19,1567.0
28,20,1183.0
28,21,573.0
28,22,601.0
28,23,1739.0
29,0,853.0
29,1,1073.0
29,2,744.0
29,3,708.0
29,4,572.0
29,5,642.0
29,6,905.0
29,7,544.0
29,8,535.0
29,9,358.0
29,10,2827.0
29,11,2118.0
29,12,3815.0
29,13,2619.0
29,14,1306.0
29,15,1073.0
29,16,758.0
29,17,1338.0
29,18,2461.0
29,19,1567.0
29,20,1183.0
29,21,573.0
29,22,601.0
29,23,1739.0
30,0,853.0
