0,0,361.0
0,1,321.0
0,2,501.0
0,3,341.0
0,4,272.0
0,5,305.0
0,6,285.0
0,7,287.0
0,8,504.0
0,9,720.0
0,10,631.99998
0,11,774.0
0,12,995.0
0,13,2006.0
0,14,2608.0
0,15,1085.0
0,16,1100.0
0,17,2074.0
0,18,1255.0
0,19,732.0
0,20,1009.0
0,21,715.0
0,22,836.0
0,23,665.0
1,0,361.0
1,1,321.0
1,2,501.0
1,3,341.0
1,4,272.0
1,5,305.0
1,6,285.0
1,7,287.0
1,8,504.0
1,9,720.0
1,10,631.99998
1,11,774.0
1,12,995.0
1,13,2006.0
1,14,2608.0
1,15,1085.0
1,16,1100.0
1,17,2074.0
1,18,1255.0
1,19,732.0
1,20,1009.0
1,21,715.0
1,22,836.0
1,23,665.0
2,0,361.0
2,1,321.0
2,2,501.0
2,3,341.0
2,4,272.0
2,5,305.0
2,6,285.0
2,7,287.0
2,8,504.0
2,9,720.0
2,10,631.99998
2,11,774.0
2,12,995.0
2,13,2006.0
2,14,2608.0
2,15,1085.0
2,16,1100.0
2,17,2074.0
2,18,1255.0
2,19,732.0
2,20,1009.0
2,21,715.0
2,22,836.0
2,23,665.0
3,0,361.0
3,1,321.0
3,2,501.0
3,3,341.0
3,4,272.0
3,5,305.0
3,6,285.0
3,7,287.0
3,8,504.0
3,9,720.0
3,10,631.99998
3,11,774.0
3,12,995.0
3,13,2006.0
3,14,2608.0
3,15,1085.0
3,16,1100.0
3,17,2074.0
3,18,1255.0
3,19,732.0
3,20,1009.0
3,21,715.0
3,22,836.0
3,23,665.0
4,0,361.0
4,1,321.0
4,2,501.0
4,3,341.0
4,4,272.0
4,5,305.0
4,6,285.0
4,7,287.0
4,8,504.0
4,9,720.0
4,10,631.99998
4,11,774.0
4,12,995.0
4,13,2006.0
4,14,2608.0
4,15,1085.0
4,16,1100.0
4,17,2074.0
4,18,1255.0
4,19,732.0
4,20,1009.0
4,21,715.0
4,22,836.0
4,23,665.0
5,0,361.0
5,1,321.0
5,2,501.0
5,3,341.0
5,4,272.0
5,5,305.0
5,6,285.0
5,7,287.0
5,8,504.0
5,9,720.0
5,10,631.99998
5,11,774.0
5,12,995.0
5,13,2006.0
5,14,2608.0
5,15,1085.0
5,16,1100.0
5,17,2074.0
5,18,1255.0
5,19,732.0
5,20,1009.0
5,21,715.0
5,22,836.0
